UniqueID,MAIN_CROP,MAIN_CROP_DATE,YR_PLANTED,ACRES,COUNTY,REGION,HYDRO_RGN,CROPTYP1,CLASS1,SUBCLASS1,study_region,is_unit,nearest_station_km
0602265,D12,,1998,9.506396147649628,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.59
0601547,D12,,2007,42.180686033070266,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.4
0602473,D12,,2007,48.190798388477695,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.11
0603673,D12,,2006,14.41862869301947,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.65
0605689,D12,,2006,21.909782728001673,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.58
0605090,D12,,2006,79.43881918308706,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.63
0604240,D12,,2011,53.4872896276907,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.46
0603550,D12,,2011,22.71502933240302,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.96
0603361,D12,,2006,30.230762989350193,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.53
0605855,D12,,2006,28.761807287852537,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.42
0604715,D12,,2005,71.66289454153147,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.2
0603332,D12,,2011,24.65172831783631,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.73
0605451,D12,,2011,11.866449712480662,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.25
0605939,D12,,2012,57.2042124854544,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,19.92
0604602,D12,,2010,104.36009832243813,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.1
0602926,D12,,2013,25.105404892178232,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,23.95
0604428,D12,,2004,18.033084854942725,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.36
0605522,D12,,2012,21.351896275750864,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.02
0603974,D12,,1995,9.974649110233809,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.18
0604597,D12,,2013,45.536309990768736,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.03
0602316,D12,,2006,40.43144904226066,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.54
0602123,D12,,2002,108.18662315658834,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,17.72
0603871,D12,,1997,17.307528032996967,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.0
0602356,D12,,1998,22.42990181139665,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.56
0604616,D12,,2011,29.287186758066877,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.13
0601982,D12,,2008,48.25186147619871,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.24
0605626,D12,,2009,37.45383038305398,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,8.93
0603768,D12,,2009,23.372633679211624,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.13
0601703,D12,,2006,79.32911512867898,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.54
0604927,D12,,2003,66.74809016273196,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.8
0603146,D12,,2003,86.41135383865452,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.59
0603157,D12,,2014,11.443276822846563,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,22.89
0602403,D12,,2004,122.38649282506525,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.74
0603588,D12,,1998,9.50678431318302,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.08
0605326,D12,,2011,24.212535472881,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.85
0602880,D12,,2004,66.9068897744557,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.3
0605493,D12,,2005,17.053455853875484,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,22.08
0603686,D12,,2004,45.460445343550916,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.67
0604729,D12,,2009,24.744467831340835,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.54
0602067,D12,,2007,14.41793769109336,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.6
0602256,D12,,2005,16.70779823795295,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.34
0604146,D12,,1999,6.794515343202645,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.47
0604745,D12,,2014,77.00465932813769,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.34
0605845,D12,,2011,48.37325188515631,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.19
0606238,D12,,2011,49.8616454705242,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.32
0603043,D12,,2008,34.34339016366156,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.67
0606228,D12,,2004,16.519524993446325,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,8.14
0602044,D12,,2006,59.90218266350462,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,7.63
0602239,D12,,2004,36.61659375763816,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.93
0601214,D12,,2008,28.104858766015848,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.98
0600491,D12,,2007,18.04601090686628,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.31
0600862,D12,,2013,7.116600104289719,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.19
0600921,D12,,2006,16.27281412658384,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.93
0601234,D12,,2007,18.598493250767575,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.5
0600195,D12,,1998,16.237857231056672,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.26
0600619,D12,,1997,20.479045743283145,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.2
0600239,D12,,2001,74.84548930571164,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.4
0600911,D12,,2004,76.57004636863195,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.8
0601143,D12,,2003,66.59293566361372,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.48
0600727,D12,,1994,37.35297959391656,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.22
0600674,D12,,2004,74.95748740718946,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.13
0600848,D12,,2011,28.594052846634185,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.46
0600456,D12,,2006,49.31555970771568,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.03
0601404,D12,,2006,93.76126138196628,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.82
0600410,D12,,2004,73.26039555149914,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.93
0601050,D12,,2009,78.44678443617848,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,19.46
0601115,D12,,2004,73.51213210842417,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,19.3
0601463,D12,,2010,151.56946813571614,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.55
0600253,D12,,2006,67.90283440122178,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.93
0600338,D12,,2011,28.51840652817641,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.63
0600887,D12,,2007,13.324231136867757,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.4
0601105,D12,,2004,28.375737991071873,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,22.07
0601037,D12,,2008,48.18777221654488,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.56
0600418,D12,,2008,15.466396836669368,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.87
0600771,D12,,2007,36.48436038260389,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,17.85
0601324,D12,,2006,52.77122438648885,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.65
0601169,D12,,2009,9.165040038641306,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.87
0601446,D12,,2005,18.068388164229294,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.88
0600068,D12,,2005,17.437745350157908,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.68
0600181,D12,,2003,82.49587056691526,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.55
0600745,D12,,2007,34.1432649319517,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.58
0600219,D12,,1998,8.074827094656404,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.11
0600191,D12,,2010,40.52782690293959,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.74
0601335,D12,,2004,39.000766114776894,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.15
0600277,D12,,2010,39.39925859619255,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.76
0600551,D12,,2009,12.261544578965818,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.45
0600368,D12,,2011,75.46149256536893,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.23
0601114,D12,,2009,95.04870647839928,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,8.14
0600228,D12,,2008,77.82732644615255,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.62
0600528,D12,,2009,28.55177680049411,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.54
0600116,D12,,2010,22.87395185277636,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.89
0601449,D12,,2005,10.483358327483215,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.67
0601420,D12,,2005,25.86775357840576,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.85
0600954,D12,,2005,12.469360040770514,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.95
0600626,D12,,2005,9.642913886722814,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.53
0600154,D12,,2005,13.287502261388301,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.58
0600593,D12,,2005,5.468195903994992,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.16
0601082,D12,,2005,49.08254814902735,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.95
0600768,D12,,2005,11.370995941198908,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.64
0601283,D12,,2002,36.46319731411854,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.84
0601425,D12,,2005,35.26219612233285,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.15
0600685,D12,,2006,76.73914827117437,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.23
0601074,D12,,2009,18.560408027438065,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,22.68
0600075,D12,,2004,40.973278521005994,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.47
0601133,D12,,2004,50.64548774575352,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.67
0600100,D12,,2008,93.25782693997297,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.75
0600823,D12,,2004,39.640783080047115,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.2
0601025,D12,,1997,18.62362875960628,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.5
0600963,D12,,2007,80.46355112527345,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.03
0600021,D12,,2001,9.11985077308705,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.16
0601001,D12,,2004,130.90368102375837,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.9
0600532,D12,,2008,30.451900422386448,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.65
0601232,D12,,2008,65.47662272489052,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.78
0600502,D12,,2005,54.15353410336312,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.69
0600698,D12,,2008,9.023187075549354,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,17.59
0600109,D12,,2009,39.52667332366768,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,2.35
0601158,D12,,2009,32.2143149921467,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.34
0600545,D12,,2015,12.612148301302595,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.15
0606643,D12,,1997,66.85829337051506,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.47
0601480,D12,,2016,40.64818231872044,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.52
0601609,D12,,2016,78.65299684166642,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,8.81
0602491,D12,,2016,39.05139164411473,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.95
0605310,D12,,2016,56.18199147345941,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.65
0603764,D12,,2016,8.236203999386085,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.54
0606103,D12,,2016,11.099035157379767,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.02
0601653,D12,,2016,55.73107387231273,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.18
0605248,D12,,2016,70.83045014267117,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.19
0604279,D12,,2016,110.39701026643813,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.34
0602450,D12,,2016,39.90967350826627,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.02
0604043,D12,,2016,64.52600467637308,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.68
0601807,D12,,2016,10.556720411533941,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.15
0604226,D12,,2015,39.34316569323118,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.34
0604842,D12,,2016,59.6398847410475,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,27.16
0603236,D12,,2016,26.277616850832825,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,6.47
0600402,D12,,2016,41.217788171879015,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.72
0600429,D12,,2016,16.80727223564087,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.38
0601333,D12,,2016,85.10724203515662,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.1
0600769,D12,,2016,30.693425257992708,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.67
0600676,D12,,2016,33.899849414309536,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.33
0600893,D12,,2016,68.74179370151617,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.9
0600222,D12,,2016,5.376783499388966,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,8.42
0600778,D12,,2016,18.539289150042244,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.88
0601285,D12,,2015,67.78797043193603,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.73
0600553,D12,,2016,42.297584101195326,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.92
0600806,D12,,2016,51.76466518607246,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.27
0600282,D12,,2016,41.67779947617863,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.05
0606641,D12,,2009,59.45728006160424,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,19.05
0606648,D12,,2006,26.830533465044947,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.08
0606651,D12,,2009,8.770250225720835,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.46
0600006,D12,,2004,8.409352855182737,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.92
0600009,D12,,2016,58.63147087776007,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.44
0600019,D12,,2006,69.12009494525141,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.2
0607285,D12,,2016,49.334994225328394,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.52
0607284,D12,,2016,81.40268279883225,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.23
0600132,D12,,2016,43.146755747465704,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.71
0607282,D12,,2018,33.054167754935506,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.54
0600163,D12,,2018,55.62839157807466,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,23.38
0600169,D12,,2005,26.955979335184704,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.4
0600171,D12,,2016,17.948596079724638,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.33
0600172,D12,,2015,31.610687214073895,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.38
0600175,D12,,2004,85.67037411969723,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.08
0607279,D12,,2003,77.9504661732259,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.72
0600214,D12,,2006,72.33926159647447,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.0
0600225,D12,,2007,119.99958831267129,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.44
0600233,D12,,2000,22.911324048019118,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,16.13
0600289,D12,,2016,17.082017179977747,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.67
0607276,D12,,2011,32.54626889661416,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.71
0607275,D12,,2008,44.52497074607237,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.42
0600345,D12,,1990,31.197413504327155,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.67
0600359,D12,,2013,38.21705535066046,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.74
0600397,D12,,2017,48.20597568714078,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.04
0607266,D12,,2004,62.452229495863925,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.9
0607265,D12,,2011,62.04212736582646,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.41
0600433,D12,,2005,158.95822835549123,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.59
0600441,D12,,2018,50.661506884215406,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.07
0600463,D12,,2006,80.93869873360408,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.76
0600475,D12,,2017,7.632915970495654,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.27
0600546,D12,,2017,90.34267885034646,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,23.9
0607659,D12,,2007,27.4015550913196,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.87
0600594,D12,,2018,108.66275289326171,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,18.72
0600613,D12,,2008,60.53472180028808,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.91
0600653,D12,,1999,293.31478264746727,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.17
0600654,D12,,2008,29.34654557354247,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.87
0600661,D12,,2003,142.7088862766497,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.24
0607257,D12,,1999,16.268121574956254,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.83
0607256,D12,,2015,61.285404288874886,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.96
0600715,D12,,2005,63.022264744673315,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.86
0600729,D12,,2004,86.36256088049825,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.89
0600731,D12,,2017,10.549333720192314,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,1.11
0600743,D12,,2017,9.505613060632026,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,7.78
0600891,D12,,2003,123.75719144352978,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.41
0607249,D12,,2008,57.50685681221417,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.7
0600977,D12,,2007,29.317587886760776,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.16
0607247,D12,,2017,70.98338873818555,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,6.2
0601022,D12,,2003,87.94628309033794,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.84
0601064,D12,,2018,16.932501024698716,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.53
0601075,D12,,2004,15.951451721415193,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.1
0601102,D12,,2014,37.503072953917574,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.15
0601136,D12,,2015,38.8168094469814,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.2
0601142,D12,,1997,134.68012252107113,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.12
0607240,D12,,2006,79.10531994760848,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.43
0607660,D12,,2007,61.26652612991485,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.38
0601288,D12,,2009,113.6637500735555,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,14.23
0601292,D12,,1994,28.969476977798173,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,27.73
0601309,D12,,2009,9.081033802845884,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.55
0607232,D12,,2008,17.260919850687344,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.75
0607231,D12,,2016,63.234999092858025,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,17.0
0601500,D12,,2018,19.504123453689715,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.91
0607227,D12,,2017,56.85890818934576,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,23.6
0607226,D12,,2005,50.54604250607524,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.79
0601623,D12,,2016,53.96939923756268,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,27.85
0601639,D12,,2018,75.93834023205274,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.22
0607214,D12,,2017,61.74589525926553,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.41
0601753,D12,,2006,19.107377434951417,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.88
0601768,D12,,2017,32.211049207678805,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,7.7
0601829,D12,,2015,41.670407789380526,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.85
0607208,D12,,2016,81.73683019568647,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,17.64
0601873,D12,,2013,27.24608979022187,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.67
0601927,D12,,2016,79.5478869096788,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.93
0601941,D12,,2018,24.68805735189359,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.43
0601951,D12,,2017,74.50474851672085,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.45
0602019,D12,,2016,157.5284041210474,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.79
0602029,D12,,1984,118.99769517126394,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.85
0602087,D12,,2017,19.56963969732788,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.47
0602249,D12,,2016,42.57926264763823,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.19
0602261,D12,,2014,65.81138524127181,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,27.13
0602307,D12,,2016,96.22619703845751,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,15.78
0602464,D12,,2016,17.751037420047865,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.12
0607179,D12,,2016,38.91831518348298,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.21
0607175,D12,,2016,26.40878549774799,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,6.29
0602596,D12,,2016,27.3761280136017,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.58
0602735,D12,,2017,41.53789680416024,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.02
0607172,D12,,2018,22.58519539532038,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.02
0602748,D12,,2018,52.37606212977358,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,25.25
0607169,D12,,2016,10.246372990053887,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.32
0607168,D12,,2005,52.03231526269763,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.19
0602782,D12,,2018,8.688066124219311,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.33
0602848,D12,,2016,48.07958173337441,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.88
0602871,D12,,2016,16.689025766028628,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,21.66
0606910,D12,,2004,73.78904841804778,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.13
0603005,D12,,2016,23.82620700395265,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.46
0603124,D12,,2016,42.829158935257325,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,24.37
0606664,D12,,2017,77.4207809430142,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.38
0603342,D12,,2016,8.38659060283645,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,10.63
0603442,D12,,2016,75.53531806492627,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,13.27
0606680,D12,,2016,49.4111919948248,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.49
0607661,D12,,2018,103.76478762926325,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,7.34
0603506,D12,,2015,39.25163803294849,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.45
0606687,D12,,2017,19.118574063413032,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,29.39
0603586,D12,,2017,47.20801006370398,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.93
0606690,D12,,2018,12.853751713571551,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,8.43
0606692,D12,,2014,10.896228531781604,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,27.94
0606693,D12,,2017,76.37711387132539,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,9.29
0606695,D12,,2018,45.90422153008853,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,30.13
0606697,D12,,2017,57.058633232218725,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,11.63
0603762,D12,,2016,24.474437843150326,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.15
0603791,D12,,2018,40.25416775543564,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,20.52
0603841,D12,,2016,90.99617230399885,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,26.77
0606709,D12,,2017,5.321877677978463,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,28.66
0603992,D12,,2017,62.89822635130399,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,19.74
0604045,D12,,2018,36.676485691503274,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,1.05
0606712,D12,,2018,45.976387747763525,Colusa,NRO,Sacramento River,****,**,**,sac_valley,1,12.32
